Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-10 00:00:00-04:00,25.048925267285167,25.05847885204782,24.427956834992496,24.580810546875,308500,0.0,0.0
2024-10-11 00:00:00-04:00,24.70500369688194,24.82919664628368,24.513935658553255,24.7623233795166,177600,0.0,0.0
2024-10-14 00:00:00-04:00,24.7718759542157,24.982049330084976,24.590361507416002,24.905622482299805,146700,0.0,0.0
2024-10-15 00:00:00-04:00,25.01071241609723,25.19222687984154,24.571256633688883,24.685897827148438,232100,0.0,0.0
2024-10-16 00:00:00-04:00,25.096694136970243,27.131560391948348,24.800538464646067,27.102901458740234,1044200,0.0,0.0
2024-10-17 00:00:00-04:00,26.806743992336255,27.08379247587312,26.491482993025983,26.644336700439453,414100,0.0,0.0
2024-10-18 00:00:00-04:00,26.749425136970377,27.14111300213179,26.587017840038087,27.07423973083496,382300,0.0,0.0
2024-10-21 00:00:00-04:00,27.045579061027976,28.23974982980371,26.950045035093922,27.599674224853516,1156300,0.0,0.0
2024-10-22 00:00:00-04:00,27.37039357606589,27.408607915192032,26.1380102938075,26.959598541259766,711900,0.0,0.0
2024-10-23 00:00:00-04:00,26.959596798992315,27.41815972807143,26.395948088427456,26.615676879882812,772200,0.0,0.0
2024-10-24 00:00:00-04:00,26.510591831174914,26.911833293938557,26.02336992480763,26.520145416259766,561600,0.0,0.0
2024-10-25 00:00:00-04:00,26.52014379225009,26.883170892443687,26.415056184911972,26.472375869750977,271100,0.0,0.0
2024-10-28 00:00:00-04:00,26.77808462292078,26.87361682187122,25.908728492920527,25.994707107543945,309700,0.0,0.0
2024-10-29 00:00:00-04:00,25.87051527687319,25.994708234187378,24.638131999832495,24.867412567138672,498200,0.0,0.0
2024-10-30 00:00:00-04:00,24.867410980648216,25.08713794919517,24.513935656418887,24.647682189941406,422700,0.0,0.0
2024-10-31 00:00:00-04:00,24.647681619538652,24.7527692203943,24.17001335697271,24.513935089111328,341700,0.0,0.0
2024-11-01 00:00:00-04:00,24.50438450615427,24.533045261395728,23.835649949960608,24.084035873413086,517500,0.0,0.0
2024-11-04 00:00:00-05:00,23.940735065960038,25.220886276060885,23.89296896406552,25.16356658935547,535400,0.0,0.0
2024-11-05 00:00:00-05:00,25.21133281924697,25.746322638413588,25.048925520957102,25.631681442260742,225800,0.0,0.0
2024-11-06 00:00:00-05:00,24.437511232750907,24.59991853479909,23.2146796748493,24.084035873413086,1373500,0.0,0.0
2024-11-07 00:00:00-05:00,24.08403305288316,25.230437618043158,24.08403305288316,25.039369583129883,488000,0.0,0.0
2024-11-08 00:00:00-05:00,24.04582325156158,25.79408922623082,24.04582325156158,25.239994049072266,319900,0.0,0.0
2024-11-11 00:00:00-05:00,25.077585641243626,25.593468277643126,24.68589778271509,24.74321746826172,304900,0.0,0.0
2024-11-12 00:00:00-05:00,24.284656288580145,24.915178294749044,24.08403465634825,24.160463333129883,463800,0.0,0.0
2024-11-13 00:00:00-05:00,24.33242238940872,24.81964427093195,24.074482893910492,24.160463333129883,368000,0.0,0.0
2024-11-14 00:00:00-05:00,24.160463896903487,24.447064152882515,24.093588803159058,24.179569244384766,471100,0.0,0.0
2024-11-15 00:00:00-05:00,24.179569010000833,24.34197630605732,24.017161713944343,24.055376052856445,247700,0.0,0.0
2024-11-18 00:00:00-05:00,23.9025214591182,24.11269484889587,23.63502656308852,23.797433853149414,434500,0.0,0.0
2024-11-19 00:00:00-05:00,23.759222763951154,24.208230323584097,23.11914714966248,24.189123153686523,640800,0.0,0.0
2024-11-20 00:00:00-05:00,24.05537544900875,24.246441672293123,23.596814326534346,23.864307403564453,794600,0.0,0.0
2024-11-21 00:00:00-05:00,23.835648655475957,24.475724243826484,23.740114632019473,24.38974380493164,441900,0.0,0.0
2024-11-22 00:00:00-05:00,24.609470879780176,24.65723698061558,23.959841704323008,24.045822143554688,450200,0.0,0.0
2024-11-25 00:00:00-05:00,24.25599507587253,24.7432169481777,24.198675391530717,24.55215072631836,440500,0.0,0.0
2024-11-26 00:00:00-05:00,24.380190411323717,24.657237077141513,24.21778311682365,24.571256637573242,856500,0.0,0.0
2024-11-27 00:00:00-05:00,24.705005451392175,25.450166845042528,24.61902501025406,25.16356658935547,827200,0.0,0.0
2024-11-29 00:00:00-05:00,25.023151414429158,25.2458802587265,24.703583380029606,25.20714569091797,367600,0.355,0.0
2024-12-02 00:00:00-05:00,24.9940978046836,25.100621092966882,24.51958782959582,24.9747314453125,469300,0.0,0.0
2024-12-03 00:00:00-05:00,24.839155821056767,25.119989272759003,24.732634379940254,24.79073715209961,344700,0.0,0.0
2024-12-04 00:00:00-05:00,24.800420900930465,24.89725823746108,23.97729061104363,24.354961395263672,969200,0.0,0.0
2024-12-05 00:00:00-05:00,24.22907379833306,24.364647558582973,23.7158273748736,23.76424789428711,531100,0.0,0.0
2024-12-06 00:00:00-05:00,23.735193919476774,23.76424622908914,23.26068394479778,23.46404457092285,689500,0.0,0.0
2024-12-09 00:00:00-05:00,23.454361997420552,23.87076922708687,23.105743494604287,23.251001358032227,773300,0.0,0.0
2024-12-10 00:00:00-05:00,23.29941871965118,23.29941871965118,22.9120638232793,23.018587112426758,419400,0.0,0.0
2024-12-11 00:00:00-05:00,23.163846559247734,23.425311824908942,22.39881897017693,23.318788528442383,1029100,0.0,0.0
2024-12-12 00:00:00-05:00,23.618985595112353,23.77392754615031,22.844275839922553,23.076688766479492,765100,0.0,0.0
2024-12-13 00:00:00-05:00,23.047638494416294,23.07669080544802,22.679651789950675,23.03795623779297,381000,0.0,0.0
2024-12-16 00:00:00-05:00,22.912063625016014,23.4446763720368,22.728069358186325,23.096057891845703,421900,0.0,0.0
2024-12-17 00:00:00-05:00,22.776489751958955,23.07668956155627,22.427869426585417,22.76680564880371,369400,0.0,0.0
2024-12-18 00:00:00-05:00,22.853962431369293,22.853962431369293,21.81778732832608,21.92430877685547,695600,0.0,0.0
2024-12-19 00:00:00-05:00,22.17608863884056,22.27292782488125,21.83715241122508,21.87588882446289,603900,0.0,0.0
2024-12-20 00:00:00-05:00,21.701579672072278,22.340715743901544,21.52726949847267,22.224510192871094,553700,0.0,0.0
2024-12-23 00:00:00-05:00,22.272927544707873,22.36976672953041,21.953359527731173,22.360082626342773,316400,0.0,0.0
2024-12-24 00:00:00-05:00,22.408502104318913,22.73775423637138,22.13735459349022,22.60218048095703,285900,0.0,0.0
2024-12-26 00:00:00-05:00,22.51502501043803,22.728069743446873,22.27292796731504,22.389135360717773,274400,0.0,0.0
2024-12-27 00:00:00-05:00,22.292295327007913,22.43755317795151,22.11798516705408,22.331029891967773,276400,0.0,0.0
2024-12-30 00:00:00-05:00,22.28261155147999,22.321346117009114,21.88557255777399,22.214824676513672,497700,0.0,0.0
2024-12-31 00:00:00-05:00,22.27292735069202,22.49565618090603,22.021146211168176,22.06956672668457,852100,0.0,0.0
2025-01-02 00:00:00-05:00,22.24387425277478,22.650597333424013,22.12766871376285,22.37944984436035,466100,0.0,0.0
2025-01-03 00:00:00-05:00,22.50534070622271,22.679650871244288,22.127669913378522,22.46660614013672,492100,0.0,0.0
2025-01-06 00:00:00-05:00,22.757122772314695,23.05732259809354,22.544078032577115,23.03795623779297,543000,0.0,0.0
2025-01-07 00:00:00-05:00,23.144477165722893,23.328471437361383,22.63123261170261,22.863645553588867,526700,0.0,0.0
2025-01-08 00:00:00-05:00,22.757121772878513,22.92174783405383,21.749997199322728,21.914623260498047,724300,0.0,0.0
2025-01-10 00:00:00-05:00,21.67252641839947,21.924307564089133,20.897816621703473,21.8371524810791,1609600,0.0,0.0
2025-01-13 00:00:00-05:00,21.691895771447637,21.711263979152065,21.004341021425965,21.41106414794922,593500,0.0,0.0
2025-01-14 00:00:00-05:00,21.51758371793843,21.56600423297286,20.771926256946116,20.820344924926758,538400,0.0,0.0
2025-01-15 00:00:00-05:00,21.198017152749763,21.198017152749763,20.20057848670889,20.27804946899414,1297200,0.0,0.0
2025-01-16 00:00:00-05:00,20.23931354827413,20.704139453329923,19.977848284035012,20.26836585998535,1169800,0.0,0.0
2025-01-17 00:00:00-05:00,20.33615099628039,20.33615099628039,19.910059696326122,20.006898880004883,1121700,0.0,0.0
2025-01-21 00:00:00-05:00,20.22962813879335,20.22962813879335,19.66796307800277,20.035951614379883,1560300,0.0,0.0
2025-01-22 00:00:00-05:00,20.239312950824093,20.31678393271317,19.290292960919412,19.39681625366211,1656700,0.0,0.0
2025-01-23 00:00:00-05:00,19.561441795786163,20.38457026360941,19.367763422737248,20.142473220825195,1671800,0.0,0.0
2025-01-24 00:00:00-05:00,20.694456957951143,20.946236268330498,20.31678429827424,20.713823318481445,1514400,0.0,0.0
2025-01-27 00:00:00-05:00,20.539511349560534,20.65571873785767,19.919743537452554,20.491092681884766,1299200,0.0,0.0
2025-01-28 00:00:00-05:00,20.56856517274359,20.56856517274359,19.764803039594497,20.09405517578125,1013400,0.0,0.0
2025-01-29 00:00:00-05:00,20.15215722988869,20.316783292093806,19.793854642594752,19.997215270996094,560100,0.0,0.0
2025-01-30 00:00:00-05:00,20.016582914268774,20.355519132452407,19.958480143082774,20.045635223388672,965000,0.0,0.0
2025-01-31 00:00:00-05:00,20.607299719786646,21.691893372533777,20.39425315270672,21.198015213012695,1682400,0.0,0.0
2025-02-03 00:00:00-05:00,20.868765016273965,21.033391084511862,20.171526175706703,20.27804946899414,1794600,0.0,0.0
2025-02-04 00:00:00-05:00,20.578249860032326,21.217385943214893,20.452360203004105,20.965604782104492,843000,0.0,0.0
2025-02-05 00:00:00-05:00,21.26580354666409,21.711263069941527,21.014024245266167,21.5756893157959,638100,0.0,0.0
2025-02-06 00:00:00-05:00,21.769364424759413,22.00177735117046,21.507899189901828,21.933990478515625,562500,0.0,0.0
2025-02-07 00:00:00-05:00,22.156720336077747,22.398817376602018,21.595055275943587,21.73063087463379,680300,0.0,0.0
2025-02-10 00:00:00-05:00,21.904941721906514,21.94367628912939,21.44011398585478,21.459482192993164,710600,0.0,0.0
2025-02-11 00:00:00-05:00,21.382011545366762,21.469166631796494,21.17865090840001,21.343276977539062,308100,0.0,0.0
2025-02-12 00:00:00-05:00,21.23675224637635,21.711262214238122,21.06244208531411,21.5175838470459,478400,0.0,0.0
2025-02-13 00:00:00-05:00,21.672526324652917,21.933991572552017,21.595055345318425,21.69189453125,394000,0.0,0.0
2025-02-14 00:00:00-05:00,21.846836916858543,22.14703858381847,21.60473987082537,21.720947265625,765000,0.0,0.0
2025-02-18 00:00:00-05:00,21.92430797011399,22.331031082675118,21.65316045977583,22.23419189453125,708800,0.0,0.0
2025-02-19 00:00:00-05:00,22.36008314324749,22.621548394196566,22.20514118277112,22.534393310546875,562800,0.0,0.0
2025-02-20 00:00:00-05:00,22.679650860833334,22.853961025774893,22.44723792326253,22.834592819213867,526600,0.0,0.0
2025-02-21 00:00:00-05:00,22.844276329724384,22.98953418105521,22.660282066276647,22.699018478393555,528800,0.0,0.0
2025-02-24 00:00:00-05:00,22.88301165493156,22.88301165493156,22.021146774291992,22.021146774291992,565000,0.0,0.0
2025-02-25 00:00:00-05:00,22.166403277748913,22.563442255638197,21.943674455431264,22.37944984436035,741700,0.0,0.0
2025-02-26 00:00:00-05:00,22.689334078344366,22.85396013357857,22.418184738236917,22.6312313079834,630300,0.0,0.0
2025-02-27 00:00:00-05:00,22.59249422389679,22.64091288991409,22.098616072894696,22.127668380737305,666700,0.0,0.0
2025-02-28 00:00:00-05:00,22.081399662203985,22.268447262358958,21.75652850283228,22.16015625,589200,0.373,0.0
2025-03-03 00:00:00-05:00,22.268449020385173,22.376738163588062,21.22492180257322,21.34305763244629,720800,0.0,0.0
2025-03-04 00:00:00-05:00,21.018185282950007,21.746684206640964,20.900049459622053,21.411968231201172,929100,0.0,0.0
2025-03-05 00:00:00-05:00,21.392279675239163,22.061711659316934,21.382434866331515,21.953420639038086,356100,0.0,0.0
2025-03-06 00:00:00-05:00,21.756529371455898,21.874663319013802,21.421813390533096,21.599016189575195,536700,0.0,0.0
2025-03-07 00:00:00-05:00,21.431657343460568,22.21922322142072,21.431657343460568,22.16015625,489900,0.0,0.0
2025-03-10 00:00:00-04:00,21.953419094430128,22.839433056727046,21.923886547490348,22.731142044067383,1580900,0.0,0.0
2025-03-11 00:00:00-04:00,22.731142818973574,23.08554841597405,22.307825439824168,22.494873046875,532000,0.0,0.0
2025-03-12 00:00:00-04:00,22.65238606434671,23.15446003056231,22.396426676999234,22.839433670043945,454900,0.0,0.0
2025-03-13 00:00:00-04:00,22.839433951608996,23.292283881010583,22.41611657030432,22.455493927001953,330100,0.0,0.0
2025-03-14 00:00:00-04:00,22.504718172417668,22.74098794784424,22.288136136664363,22.396427154541016,490700,0.0,0.0
2025-03-17 00:00:00-04:00,22.445648860715373,22.76067709920597,22.376737079006727,22.534250259399414,407300,0.0,0.0
2025-03-18 00:00:00-04:00,22.45549370628211,23.115080854405072,22.45549370628211,22.819744110107422,359800,0.0,0.0
2025-03-19 00:00:00-04:00,22.76067662579348,23.056013363460583,22.701607776095912,22.977256774902344,591300,0.0,0.0
2025-03-20 00:00:00-04:00,22.8492761030689,23.48917549635061,22.780364322919834,23.282438278198242,539200,0.0,0.0
2025-03-21 00:00:00-04:00,23.23321600182245,23.430106533049187,23.095390564488042,23.32181739807129,548900,0.0,0.0
2025-03-24 00:00:00-04:00,23.380884741113633,23.784512495901705,23.164304590011927,23.20368194580078,409600,0.0,0.0
2025-03-25 00:00:00-04:00,23.351349956147438,23.351349956147438,22.849276003066414,23.016633987426758,386000,0.0,0.0
2025-03-26 00:00:00-04:00,22.93787908341714,23.065859721991554,22.022334384033623,22.21922492980957,768100,0.0,0.0
2025-03-27 00:00:00-04:00,22.406272136098863,22.406272136098863,21.845131180418292,22.05186653137207,802600,0.0,0.0
2025-03-28 00:00:00-04:00,22.248758481558426,22.416116471623404,21.904197692871094,21.904197692871094,1095900,0.0,0.0
2025-03-31 00:00:00-04:00,21.74668384674072,21.97310880352473,21.510414081700205,21.815595626831055,682800,0.0,0.0
2025-04-01 00:00:00-04:00,21.933732267092594,22.317670414904487,21.677772875982917,22.150312423706055,1057100,0.0,0.0
2025-04-02 00:00:00-04:00,22.12077871806894,22.406272544346237,21.79590753371858,22.21922492980957,606200,0.0,0.0
2025-04-03 00:00:00-04:00,21.97310973779226,22.701608680401616,21.97310973779226,22.110933303833008,1318700,0.0,0.0
2025-04-04 00:00:00-04:00,21.658083814059108,21.933732829484676,20.161706663529387,20.240463256835938,1158500,0.0,0.0
2025-04-07 00:00:00-04:00,19.689166343582954,20.831137841294346,18.990201839684268,20.191240310668945,1707800,0.0,0.0
2025-04-08 00:00:00-04:00,21.057562976949512,21.057562976949512,19.511963706687173,19.8466796875,1638800,0.0,0.0
2025-04-09 00:00:00-04:00,19.620254304289194,21.589170912804637,19.187092124658342,21.45134735107422,1236200,0.0,0.0
2025-04-10 00:00:00-04:00,21.018186511160955,21.313523270181214,20.594869112914683,21.03787612915039,651400,0.0,0.0
2025-04-11 00:00:00-04:00,21.175699758153772,21.185544567175683,20.722847931672554,21.018186569213867,437800,0.0,0.0
2025-04-14 00:00:00-04:00,21.254454640992773,21.539946568816056,21.136318819948716,21.244609832763672,571800,0.0,0.0
2025-04-15 00:00:00-04:00,21.096942611943515,21.411968981584558,20.87051764347717,20.89020538330078,395300,0.0,0.0
2025-04-16 00:00:00-04:00,20.890204128983868,20.998495141185305,20.516110806923248,20.693313598632812,378400,0.0,0.0
2025-04-17 00:00:00-04:00,20.78191607322142,21.411968807377416,20.78191607322142,21.234766006469727,393500,0.0,0.0
2025-04-21 00:00:00-04:00,21.16585442523056,21.224921400194656,20.821293628813656,21.17569923400879,364800,0.0,0.0
2025-04-22 00:00:00-04:00,21.41196935439761,21.933732961766037,21.26430097577041,21.648239135742188,442900,0.0,0.0
2025-04-23 00:00:00-04:00,21.982953813229045,22.238913197128127,21.658082648608133,21.756528854370117,454100,0.0,0.0
2025-04-24 00:00:00-04:00,21.91404218716451,22.18969118970241,21.86481814508352,22.002643585205078,224300,0.0,0.0
2025-04-25 00:00:00-04:00,22.002644766144435,22.28813671471642,21.914043363348398,22.21922492980957,198400,0.0,0.0
2025-04-28 00:00:00-04:00,22.297981343824095,22.91819115839425,22.189692201717552,22.84927749633789,944100,0.0,0.0
2025-04-29 00:00:00-04:00,22.859122247434097,23.115081644166402,22.622852468382423,22.868967056274414,524500,0.0,0.0
2025-04-30 00:00:00-04:00,22.73114317105917,22.84927712008563,22.297980976649864,22.681921005249023,469800,0.0,0.0
2025-05-01 00:00:00-04:00,22.918191246170792,23.134771408918677,22.613007803296814,22.82958984375,573600,0.0,0.0
2025-05-02 00:00:00-04:00,22.455493869787208,23.223372039339562,22.15031231476349,22.475183486938477,473100,0.0,0.0
2025-05-05 00:00:00-04:00,22.425961074764494,22.52440540402609,21.825440902201624,21.96326446533203,257900,0.0,0.0
2025-05-06 00:00:00-04:00,21.904197322157653,22.347204311215958,21.904197322157653,22.0223331451416,310600,0.0,0.0
2025-05-07 00:00:00-04:00,21.943577333105246,22.268448510688653,21.923887715626186,22.071556091308594,341500,0.0,0.0
2025-05-08 00:00:00-04:00,22.219224467720565,22.54409564531464,22.022333926039313,22.35704803466797,625400,0.0,0.0
2025-05-09 00:00:00-04:00,22.47518312597599,22.908345307820927,22.37673691950598,22.87881088256836,485500,0.0,0.0
2025-05-12 00:00:00-04:00,23.105235327041708,23.272593310991525,22.691762771265985,23.03632354736328,652000,0.0,0.0
2025-05-13 00:00:00-04:00,23.134769812922343,23.6171541496544,22.987101444976638,23.607309341430664,570600,0.0,0.0
2025-05-14 00:00:00-04:00,23.60731043621301,23.60731043621301,23.10523645974994,23.272594451904297,462300,0.0,0.0
2025-05-15 00:00:00-04:00,23.193838232277088,23.7648240009575,23.174150492305913,23.745136260986328,617400,0.0,0.0
2025-05-16 00:00:00-04:00,23.873114760316213,24.109384536743164,23.725446384762527,24.109384536743164,724400,0.0,0.0
2025-05-19 00:00:00-04:00,23.873113940460513,24.45394449170257,23.764822925844307,24.36534309387207,433400,0.0,0.0
2025-05-20 00:00:00-04:00,24.3161205580367,24.36534272154361,23.76482256269243,23.892803192138672,361200,0.0,0.0
2025-05-21 00:00:00-04:00,23.873113530356033,23.942025310217016,23.56793198624089,23.607309341430664,368700,0.0,0.0
2025-05-22 00:00:00-04:00,23.006791766860086,23.21352711278197,22.28813576613321,22.514562606811523,724400,0.0,0.0
2025-05-23 00:00:00-04:00,22.573630187356052,23.213527737087567,22.485028785948042,23.193838119506836,346700,0.0,0.0
2025-05-27 00:00:00-04:00,23.558088505116036,23.754979047566692,23.213527708695786,23.499021530151367,391600,0.0,0.0
2025-05-28 00:00:00-04:00,23.62699988368274,23.89280408302343,23.44979708412228,23.617155075073242,551100,0.0,0.0
2025-05-29 00:00:00-04:00,23.68606587286316,23.81404650176046,23.53839750527065,23.626998901367188,418300,0.0,0.0
2025-05-30 00:00:00-04:00,23.549999237060547,23.920000076293945,23.549999237060547,23.829999923706055,424900,0.373,0.0
2025-06-02 00:00:00-04:00,23.889999389648438,23.940000534057617,23.520000457763672,23.709999084472656,282400,0.0,0.0
2025-06-03 00:00:00-04:00,23.709999084472656,24.790000915527344,23.670000076293945,24.639999389648438,701800,0.0,0.0
2025-06-04 00:00:00-04:00,24.8799991607666,24.989999771118164,23.829999923706055,23.889999389648438,474400,0.0,0.0
2025-06-05 00:00:00-04:00,23.950000762939453,24.0,23.68000030517578,23.850000381469727,372700,0.0,0.0
2025-06-06 00:00:00-04:00,23.8799991607666,24.1200008392334,23.799999237060547,23.959999084472656,272200,0.0,0.0
2025-06-09 00:00:00-04:00,24.5,25.920000076293945,24.5,25.799999237060547,1773300,0.0,0.0
2025-06-10 00:00:00-04:00,25.850000381469727,26.389999389648438,25.739999771118164,26.280000686645508,1476300,0.0,0.0
2025-06-11 00:00:00-04:00,26.389999389648438,26.520000457763672,25.90999984741211,25.920000076293945,875600,0.0,0.0
2025-06-12 00:00:00-04:00,25.809999465942383,26.360000610351562,25.760000228881836,26.059999465942383,455300,0.0,0.0
2025-06-13 00:00:00-04:00,26.0,26.200000762939453,25.790000915527344,26.190000534057617,636000,0.0,0.0
2025-06-16 00:00:00-04:00,26.440000534057617,26.670000076293945,26.219999313354492,26.40999984741211,524300,0.0,0.0
2025-06-17 00:00:00-04:00,26.399999618530273,26.399999618530273,25.760000228881836,25.8799991607666,475000,0.0,0.0
2025-06-18 00:00:00-04:00,26.0,26.0,25.420000076293945,25.450000762939453,471500,0.0,0.0
2025-06-20 00:00:00-04:00,25.600000381469727,25.68000030517578,24.8799991607666,25.0,610000,0.0,0.0
2025-06-23 00:00:00-04:00,24.90999984741211,25.559999465942383,24.90999984741211,25.209999084472656,858800,0.0,0.0
2025-06-24 00:00:00-04:00,25.31999969482422,25.8700008392334,25.200000762939453,25.559999465942383,644700,0.0,0.0
2025-06-25 00:00:00-04:00,25.59000015258789,25.59000015258789,25.149999618530273,25.3799991607666,329100,0.0,0.0
2025-06-26 00:00:00-04:00,25.510000228881836,25.670000076293945,25.34000015258789,25.6200008392334,262100,0.0,0.0
2025-06-27 00:00:00-04:00,25.59000015258789,25.969999313354492,25.440000534057617,25.600000381469727,352400,0.0,0.0
2025-06-30 00:00:00-04:00,25.290000915527344,25.68000030517578,25.020000457763672,25.510000228881836,549600,0.0,0.0
2025-07-01 00:00:00-04:00,25.5,25.850000381469727,25.459999084472656,25.639999389648438,229200,0.0,0.0
2025-07-02 00:00:00-04:00,25.600000381469727,26.18000030517578,25.540000915527344,26.020000457763672,361900,0.0,0.0
2025-07-03 00:00:00-04:00,26.139999389648438,26.729999542236328,26.040000915527344,26.639999389648438,215200,0.0,0.0
2025-07-07 00:00:00-04:00,26.600000381469727,26.760000228881836,26.329999923706055,26.530000686645508,524800,0.0,0.0
2025-07-08 00:00:00-04:00,26.5,26.559999465942383,25.600000381469727,25.889999389648438,490100,0.0,0.0
2025-07-09 00:00:00-04:00,26.06999969482422,26.209999084472656,25.799999237060547,26.010000228881836,450500,0.0,0.0
2025-07-10 00:00:00-04:00,25.850000381469727,25.899999618530273,25.360000610351562,25.540000915527344,684100,0.0,0.0
2025-07-11 00:00:00-04:00,25.450000762939453,25.559999465942383,25.290000915527344,25.3700008392334,238000,0.0,0.0
2025-07-14 00:00:00-04:00,25.350000381469727,25.690000534057617,25.31999969482422,25.579999923706055,272100,0.0,0.0
2025-07-15 00:00:00-04:00,26.299999237060547,27.469999313354492,26.010000228881836,27.18000030517578,875600,0.0,0.0
2025-07-16 00:00:00-04:00,27.299999237060547,27.329999923706055,26.299999237060547,26.709999084472656,695600,0.0,0.0
2025-07-17 00:00:00-04:00,26.799999237060547,26.969999313354492,26.530000686645508,26.850000381469727,238500,0.0,0.0
2025-07-18 00:00:00-04:00,26.790000915527344,27.440000534057617,26.790000915527344,27.200000762939453,556200,0.0,0.0
2025-07-21 00:00:00-04:00,27.200000762939453,27.68000030517578,27.139999389648438,27.329999923706055,533800,0.0,0.0
2025-07-22 00:00:00-04:00,27.600000381469727,27.700000762939453,27.049999237060547,27.360000610351562,414000,0.0,0.0
2025-07-23 00:00:00-04:00,27.520000457763672,27.8700008392334,27.450000762939453,27.579999923706055,410300,0.0,0.0
2025-07-24 00:00:00-04:00,27.600000381469727,27.700000762939453,27.25,27.399999618530273,298800,0.0,0.0
2025-07-25 00:00:00-04:00,27.40999984741211,27.40999984741211,27.049999237060547,27.239999771118164,195400,0.0,0.0
2025-07-28 00:00:00-04:00,27.399999618530273,27.540000915527344,26.959999084472656,27.40999984741211,410900,0.0,0.0
2025-07-29 00:00:00-04:00,27.010000228881836,27.360000610351562,26.799999237060547,26.959999084472656,260100,0.0,0.0
2025-07-30 00:00:00-04:00,26.979999542236328,27.290000915527344,26.6299991607666,27.049999237060547,385400,0.0,0.0
2025-07-31 00:00:00-04:00,26.670000076293945,27.6200008392334,26.670000076293945,27.549999237060547,704000,0.0,0.0
2025-08-01 00:00:00-04:00,27.049999237060547,27.329999923706055,25.700000762939453,25.829999923706055,546500,0.0,0.0
2025-08-04 00:00:00-04:00,27.0,27.0,26.0,26.270000457763672,248500,0.0,0.0
2025-08-05 00:00:00-04:00,26.520000457763672,26.549999237060547,25.90999984741211,25.989999771118164,242100,0.0,0.0
2025-08-06 00:00:00-04:00,26.06999969482422,26.299999237060547,25.489999771118164,25.729999542236328,363600,0.0,0.0
2025-08-07 00:00:00-04:00,25.959999084472656,26.239999771118164,25.350000381469727,25.450000762939453,350700,0.0,0.0
2025-08-08 00:00:00-04:00,25.489999771118164,25.809999465942383,24.739999771118164,24.889999389648438,566300,0.0,0.0
2025-08-11 00:00:00-04:00,25.0,25.079999923706055,24.6200008392334,24.729999542236328,455400,0.0,0.0
2025-08-12 00:00:00-04:00,24.81999969482422,24.84000015258789,24.549999237060547,24.709999084472656,513500,0.0,0.0
2025-08-13 00:00:00-04:00,24.770000457763672,24.940000534057617,24.530000686645508,24.809999465942383,577200,0.0,0.0
2025-08-14 00:00:00-04:00,24.649999618530273,24.729999542236328,24.1299991607666,24.31999969482422,648000,0.0,0.0
2025-08-15 00:00:00-04:00,24.200000762939453,24.799999237060547,24.15999984741211,24.59000015258789,683700,0.0,0.0
2025-08-18 00:00:00-04:00,24.649999618530273,25.25,24.649999618530273,24.8700008392334,802400,0.0,0.0
2025-08-19 00:00:00-04:00,25.030000686645508,25.049999237060547,24.799999237060547,24.90999984741211,557900,0.0,0.0
2025-08-20 00:00:00-04:00,25.0,25.100000381469727,24.6299991607666,24.729999542236328,525900,0.0,0.0
2025-08-21 00:00:00-04:00,24.719999313354492,25.06999969482422,24.6200008392334,24.770000457763672,413900,0.0,0.0
2025-08-22 00:00:00-04:00,24.969999313354492,25.6200008392334,24.860000610351562,25.399999618530273,388100,0.0,0.0
2025-08-25 00:00:00-04:00,25.31999969482422,25.469999313354492,25.0,25.09000015258789,304800,0.0,0.0
2025-08-26 00:00:00-04:00,25.270000457763672,25.459999084472656,25.059999465942383,25.459999084472656,288200,0.0,0.0
2025-08-27 00:00:00-04:00,25.479999542236328,25.6200008392334,25.31999969482422,25.440000534057617,215800,0.0,0.0
2025-08-28 00:00:00-04:00,25.549999237060547,25.989999771118164,25.3799991607666,25.889999389648438,543600,0.0,0.0
2025-08-29 00:00:00-04:00,25.6200008392334,25.68000030517578,25.200000762939453,25.3799991607666,478800,0.0,0.0
2025-09-02 00:00:00-04:00,25.049999237060547,25.1200008392334,24.75,25.010000228881836,342200,0.0,0.0
2025-09-03 00:00:00-04:00,25.0,25.0,24.56999969482422,24.65999984741211,486800,0.0,0.0
2025-09-04 00:00:00-04:00,24.559999465942383,25.0,24.479999542236328,24.969999313354492,587000,0.0,0.0
2025-09-05 00:00:00-04:00,24.920000076293945,25.040000915527344,24.600000381469727,24.8799991607666,220600,0.0,0.0
2025-09-08 00:00:00-04:00,24.93000030517578,25.1200008392334,24.700000762939453,25.020000457763672,218700,0.0,0.0
2025-09-09 00:00:00-04:00,25.1200008392334,25.399999618530273,25.079999923706055,25.200000762939453,404900,0.0,0.0
2025-09-10 00:00:00-04:00,25.31999969482422,25.489999771118164,25.09000015258789,25.139999389648438,238000,0.0,0.0
2025-09-11 00:00:00-04:00,25.18000030517578,25.5,25.030000686645508,25.059999465942383,467100,0.0,0.0
2025-09-12 00:00:00-04:00,24.989999771118164,25.3700008392334,24.90999984741211,25.31999969482422,400600,0.0,0.0
2025-09-15 00:00:00-04:00,25.3700008392334,25.809999465942383,25.350000381469727,25.799999237060547,415800,0.0,0.0
2025-09-16 00:00:00-04:00,25.790000915527344,25.959999084472656,25.6200008392334,25.6299991607666,278700,0.0,0.0
2025-09-17 00:00:00-04:00,25.68000030517578,25.829999923706055,25.219999313354492,25.3700008392334,192800,0.0,0.0
