Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-02 00:00:00-04:00,92.55231058506783,93.60156430979919,91.80991237181863,92.11676788330078,757800,0.0,0.0
2024-10-03 00:00:00-04:00,91.64164621927888,91.84951683307229,90.57259087514204,91.67134094238281,1661100,0.0,0.0
2024-10-04 00:00:00-04:00,93.05714947494633,93.26502008178936,91.6713378772604,93.25511932373047,875200,0.0,0.0
2024-10-07 00:00:00-04:00,93.04724748076495,93.85893593330178,92.39393339473834,93.49268341064453,1454800,0.0,0.0
2024-10-08 00:00:00-04:00,93.50258545203154,93.69066209490548,92.74039322660383,93.18582916259766,623000,0.0,0.0
2024-10-09 00:00:00-04:00,93.76985033182623,94.6409282144534,93.05714681328337,94.21528625488281,887500,0.0,0.0
2024-10-10 00:00:00-04:00,93.0571418263703,93.92821966231658,92.84927123661261,93.32440185546875,505500,0.0,0.0
2024-10-11 00:00:00-04:00,93.6312617687072,94.05690372550269,92.41373289252235,93.34420776367188,967000,0.0,0.0
2024-10-14 00:00:00-04:00,93.57186652429547,96.48206984155838,93.4332861331939,96.44247436523438,1107300,0.0,0.0
2024-10-15 00:00:00-04:00,96.39298371563684,97.22447366247752,95.69018096232,96.1554183959961,834400,0.0,0.0
2024-10-16 00:00:00-04:00,96.04653522144707,97.66991212676173,96.00693974179725,97.66001892089844,982400,0.0,0.0
2024-10-17 00:00:00-04:00,98.23412932126803,98.29352631364685,96.93740952731866,96.97700500488281,886600,0.0,0.0
2024-10-18 00:00:00-04:00,96.96711430058585,97.10569471039523,96.09603636006035,96.50187683105469,844800,0.0,0.0
2024-10-21 00:00:00-04:00,96.45237226300357,96.60084585473597,95.36351557653474,95.49220275878906,549300,0.0,0.0
2024-10-22 00:00:00-04:00,95.73967003252281,96.1059149662087,94.95767638050258,95.254638671875,935900,0.0,0.0
2024-10-23 00:00:00-04:00,94.27468091064945,95.20515583931927,93.96782537122253,94.6904296875,701700,0.0,0.0
2024-10-24 00:00:00-04:00,94.64092585751789,94.74981153414276,93.97771859230465,94.4825439453125,480300,0.0,0.0
2024-10-25 00:00:00-04:00,95.11604993188838,95.35362278381614,94.14598721874322,94.45284271240234,442900,0.0,0.0
2024-10-28 00:00:00-04:00,95.2942342282913,95.89805206426533,94.95768398637287,95.11605834960938,1224000,0.0,0.0
2024-10-29 00:00:00-04:00,94.28457184925618,95.14575648410305,93.58176912282187,94.74980926513672,1016900,0.0,0.0
2024-10-30 00:00:00-04:00,88.20681179269799,95.71987849562666,88.20681179269799,92.93836212158203,2140500,0.0,0.0
2024-10-31 00:00:00-04:00,92.74039467680977,94.4033671103584,92.02769112642238,92.60181427001953,2122500,0.0,0.0
2024-11-01 00:00:00-04:00,93.06704152476213,94.56173878633031,93.06704152476213,93.3541030883789,1264200,0.0,0.0
2024-11-04 00:00:00-05:00,93.59167182617045,94.86859011698866,92.9482585259798,92.98785400390625,1127300,0.0,0.0
2024-11-05 00:00:00-05:00,92.52262429073342,95.19525508099608,92.42363936369885,94.6904296875,1762700,0.0,0.0
2024-11-06 00:00:00-05:00,97.10568738229823,98.01636073576884,94.79930172556179,97.99656677246094,1691500,0.0,0.0
2024-11-07 00:00:00-05:00,97.99656415626349,98.66967217174266,96.51176772965344,96.69984436035156,1140900,0.0,0.0
2024-11-08 00:00:00-05:00,95.6604925041489,97.53133556694053,95.40312565231713,96.53157043457031,861900,0.0,0.0
2024-11-11 00:00:00-05:00,97.62041953433932,97.86788560819755,96.4127838855807,96.6008529663086,729300,0.0,0.0
2024-11-12 00:00:00-05:00,96.69985218932253,96.84832580235206,94.33407696221887,94.44296264648438,983100,0.0,0.0
2024-11-13 00:00:00-05:00,94.21468408664627,95.12774988848794,93.84746938351394,93.88716888427734,1489100,0.25,0.0
2024-11-14 00:00:00-05:00,94.14521531511006,94.68114723726451,93.94672537589989,94.41317749023438,1231300,0.0,0.0
2024-11-15 00:00:00-05:00,94.2841542346985,94.59181589392833,93.71844961216652,94.55211639404297,984200,0.0,0.0
2024-11-18 00:00:00-05:00,94.28416247347312,95.05828385911876,93.93680128400469,94.22461700439453,1109200,0.0,0.0
2024-11-19 00:00:00-05:00,93.0237372176017,95.02851295829464,92.84509323501274,95.0086669921875,853400,0.0,0.0
2024-11-20 00:00:00-05:00,95.41557310709456,95.63391659254198,94.14521927020715,94.53227996826172,1048900,0.0,0.0
2024-11-21 00:00:00-05:00,95.27662472841948,97.52951658567167,94.37347808866654,96.9836654663086,1354400,0.0,0.0
2024-11-22 00:00:00-05:00,97.19208345915283,97.99597756791648,96.94396724564247,97.29132843017578,680700,0.0,0.0
2024-11-25 00:00:00-05:00,97.96620103437579,98.96859261821552,96.9935897554033,98.9388198852539,1840400,0.0,0.0
2024-11-26 00:00:00-05:00,98.30363900183546,100.0503715542293,97.64860861575879,99.54421997070312,1002600,0.0,0.0
2024-11-27 00:00:00-05:00,99.5640731056223,99.92136105614212,97.40049943721051,98.34333801269531,851200,0.0,0.0
2024-11-29 00:00:00-05:00,98.55176739534384,98.89912859524561,97.98606270638776,98.61131286621094,481800,0.0,0.0
2024-12-02 00:00:00-05:00,98.73040450301971,98.9685939418038,97.41042446342682,97.63868713378906,1058000,0.0,0.0
2024-12-03 00:00:00-05:00,98.15477554088724,98.2837932459763,96.3981085096501,96.40803527832031,963300,0.0,0.0
2024-12-04 00:00:00-05:00,95.80262336834647,97.98605041305056,95.77285063664823,97.85702514648438,764500,0.0,0.0
2024-12-05 00:00:00-05:00,97.94635096862912,98.00589643205915,95.3460905348749,95.52473449707031,824600,0.0,0.0
2024-12-06 00:00:00-05:00,96.14006692543673,96.55690031994583,94.54219800791309,95.18730163574219,803000,0.0,0.0
2024-12-09 00:00:00-05:00,95.16744728440798,96.05074033411746,94.2841542346985,94.55211639404297,719000,0.0,0.0
2024-12-10 00:00:00-05:00,94.08567304345878,96.38819124727131,93.85740279089838,95.58428955078125,1084000,0.0,0.0
2024-12-11 00:00:00-05:00,96.03090328703263,96.59660796209285,95.04835761042324,95.58428955078125,656900,0.0,0.0
2024-12-12 00:00:00-05:00,96.11028841228323,96.4179576517873,94.22461133382136,94.2841567993164,721000,0.0,0.0
2024-12-13 00:00:00-05:00,94.27423650364672,95.23692864540821,94.04597382230692,94.93919372558594,1110300,0.0,0.0
2024-12-16 00:00:00-05:00,94.65138349962456,96.82487655660508,94.56205771815601,96.56684112548828,1580600,0.0,0.0
2024-12-17 00:00:00-05:00,96.26909141460091,97.18215726849228,94.28416169471224,94.3933334350586,1058200,0.0,0.0
2024-12-18 00:00:00-05:00,94.2643178776673,94.86971448987832,91.00902670245276,91.15789794921875,1203800,0.0,0.0
2024-12-19 00:00:00-05:00,92.45802296242297,93.69860394310015,91.71367437401668,92.37862396240234,1571800,0.0,0.0
2024-12-20 00:00:00-05:00,91.53503858197611,94.83002165794754,91.31669509837883,93.81770324707031,1557700,0.0,0.0
2024-12-23 00:00:00-05:00,93.53981111048502,95.10790737394471,93.53981111048502,94.33378601074219,1057700,0.0,0.0
2024-12-24 00:00:00-05:00,94.70099572190989,95.02851094503534,94.28416229533532,94.94911193847656,184400,0.0,0.0
2024-12-26 00:00:00-05:00,94.54220127649694,95.08805238668126,94.32385780366093,94.75061798095703,296000,0.0,0.0
2024-12-27 00:00:00-05:00,94.36356300042488,95.13768439854199,94.165065480455,94.77046966552734,548400,0.0,0.0
2024-12-30 00:00:00-05:00,93.62913073189115,95.3361714930062,92.63666587746665,94.80023956298828,580800,0.0,0.0
2024-12-31 00:00:00-05:00,94.88956363515632,96.28893511740195,94.88956363515632,94.9788818359375,594500,0.0,0.0
2025-01-02 00:00:00-05:00,95.3262561411429,96.2393220267838,94.93919543805805,95.64384460449219,501800,0.0,0.0
2025-01-03 00:00:00-05:00,96.0606736966789,96.39810811101145,94.46280468314917,95.2071533203125,590700,0.0,0.0
2025-01-06 00:00:00-05:00,95.82248049815728,96.06066993258254,94.2742302446291,94.44295501708984,725000,0.0,0.0
2025-01-07 00:00:00-05:00,94.65137837861752,95.11783051204864,93.78793120670136,94.452880859375,1143300,0.0,0.0
2025-01-08 00:00:00-05:00,94.02611234077854,95.49496356562098,93.80776887487848,95.42549133300781,791600,0.0,0.0
2025-01-10 00:00:00-05:00,94.09559367014987,94.9888135843185,93.08328281536286,93.40087127685547,1257800,0.0,0.0
2025-01-13 00:00:00-05:00,92.5870406398097,94.23452824442512,92.33892444372442,93.98641204833984,954500,0.0,0.0
2025-01-14 00:00:00-05:00,94.96896753117045,95.79270763334871,94.28416433561756,95.08805847167969,683200,0.0,0.0
2025-01-15 00:00:00-05:00,95.2766245760659,96.37826115347912,94.95903613035524,96.0209732055664,1154400,0.0,0.0
2025-01-16 00:00:00-05:00,96.22939460696577,96.95389730665713,94.8200962836277,95.08805847167969,733400,0.0,0.0
2025-01-17 00:00:00-05:00,95.25677835059246,96.23931641871435,94.76054593228159,94.9788818359375,697700,0.0,0.0
2025-01-21 00:00:00-05:00,95.13768062129078,96.10037273218099,94.17498851040057,94.81016540527344,1353300,0.0,0.0
2025-01-22 00:00:00-05:00,94.67122021155195,94.8101646830028,93.92687158367714,94.17498779296875,1439300,0.0,0.0
2025-01-23 00:00:00-05:00,94.65137563977358,95.15752726240714,94.16506241063102,94.56204986572266,1667100,0.0,0.0
2025-01-24 00:00:00-05:00,94.56204666292678,95.14760484303302,94.22461225926656,94.27423095703125,685300,0.0,0.0
2025-01-27 00:00:00-05:00,93.7680800771428,95.18730508097235,93.6092820704934,94.90940856933594,935700,0.0,0.0
2025-01-28 00:00:00-05:00,95.14760806566163,95.70338595964637,94.2841609187303,94.56204986572266,792400,0.0,0.0
2025-01-29 00:00:00-05:00,94.40326192807701,95.87210570735587,94.29409018573662,95.09798431396484,903300,0.0,0.0
2025-01-30 00:00:00-05:00,95.77285449473295,96.31871317087452,94.30400323923745,94.68114471435547,889600,0.0,0.0
2025-01-31 00:00:00-05:00,94.7009946950079,95.80263129037067,94.27423450426461,94.879638671875,1436200,0.0,0.0
2025-02-03 00:00:00-05:00,92.61682123600849,95.52474360391831,92.60689446718868,94.30400848388672,954700,0.0,0.0
2025-02-04 00:00:00-05:00,94.08567609011392,94.95904248125285,93.3314006416402,94.026123046875,2106500,0.0,0.0
2025-02-05 00:00:00-05:00,94.42310024875552,96.12021414421777,93.94672138611989,95.82247924804688,944800,0.0,0.0
2025-02-06 00:00:00-05:00,96.26908628065561,97.15237935314836,95.73315437623774,96.61644744873047,969800,0.0,0.0
2025-02-07 00:00:00-05:00,96.63630146113144,97.4600415003648,95.8224806182451,97.01343536376953,779600,0.0,0.0
2025-02-10 00:00:00-05:00,97.261554360479,97.261554360479,95.94157430547223,96.10037231445312,1470700,0.0,0.0
2025-02-11 00:00:00-05:00,95.94157435457917,97.11268316974223,95.60413994318083,96.9836654663086,786500,0.0,0.0
2025-02-12 00:00:00-05:00,96.26909198807297,98.77010011839252,96.26909198807297,98.32349395751953,1171700,0.0,0.0
2025-02-13 00:00:00-05:00,98.35326375024488,99.33580181792135,97.2714807133324,98.27386474609375,1078700,0.0,0.0
2025-02-14 00:00:00-05:00,98.88919756228363,100.01068012272708,98.2837933948842,99.94120788574219,1089600,0.0,0.0
2025-02-18 00:00:00-05:00,100.45729088024798,103.31558685270197,100.11984890208075,102.30327606201172,2729800,0.0,0.0
2025-02-19 00:00:00-05:00,102.16433796383158,104.98293461041175,102.16433796383158,104.64550018310547,1816100,0.0,0.0
2025-02-20 00:00:00-05:00,105.11195832393119,106.55102936088166,103.89122319861882,104.9829330444336,1742400,0.0,0.0
2025-02-21 00:00:00-05:00,104.90353230680867,105.1020298212589,99.4946018674645,100.90390014648438,1998000,0.0,0.0
2025-02-24 00:00:00-05:00,101.76734048517699,102.11470164732985,100.56645899778825,100.8145751953125,1431500,0.0,0.0
2025-02-25 00:00:00-05:00,99.80225676172894,102.23380003799282,99.60376683268535,100.73517608642578,2027100,0.0,0.0
2025-02-26 00:00:00-05:00,104.20881558155908,104.46685857837102,99.29611730433385,101.56885528564453,3551100,0.0,0.0
2025-02-27 00:00:00-05:00,101.18179102922349,103.08732934484645,100.70541212924732,101.76734924316406,1276500,0.0,0.0
2025-02-28 00:00:00-05:00,101.86658721446291,102.49183731716941,99.66331413077486,102.3231201171875,2642000,0.0,0.0
2025-03-03 00:00:00-05:00,103.04762221439073,103.94084205061928,99.8518843402761,100.23894500732422,1705600,0.0,0.0
2025-03-04 00:00:00-05:00,98.78002914648079,99.22664288947473,96.2988669250906,97.73794555664062,2435900,0.0,0.0
2025-03-05 00:00:00-05:00,98.809800000516,101.77727541257707,98.5517645861763,101.2115707397461,2137800,0.0,0.0
2025-03-06 00:00:00-05:00,100.57638343694805,101.3207320683236,99.79234287517629,100.43743896484375,1808600,0.0,0.0
2025-03-07 00:00:00-05:00,100.0007638555039,100.88405699671925,96.96381616085311,99.1075439453125,2475600,0.0,0.0
2025-03-10 00:00:00-04:00,96.82486265900785,97.39056728742263,93.85739505184297,94.54219818115234,2443300,0.0,0.0
2025-03-11 00:00:00-04:00,93.70852811358536,97.8471046675588,92.79546228059519,96.66607666015625,2404700,0.0,0.0
2025-03-12 00:00:00-04:00,98.3480109046016,99.33328029341175,96.41727439527565,96.64617919921875,2231100,0.27,0.0
2025-03-13 00:00:00-04:00,96.36751047651597,98.60676375000524,95.64099385132855,98.59680938720703,2454900,0.0,0.0
2025-03-14 00:00:00-04:00,98.88542409265933,100.95549114090693,97.99967563707382,100.84601593017578,1379200,0.0,0.0
2025-03-17 00:00:00-04:00,100.45787985779457,102.22937677866521,100.45787985779457,102.10994720458984,787200,0.0,0.0
2025-03-18 00:00:00-04:00,101.93081013140608,102.89617834095854,101.35357855970088,102.5478515625,824900,0.0,0.0
2025-03-19 00:00:00-04:00,102.47818702598262,103.93121273699204,102.17961687465761,103.85159301757812,1389700,0.0,0.0
2025-03-20 00:00:00-04:00,103.51321687722098,104.52834168790486,103.16489010850368,104.10039520263672,937700,0.0,0.0
2025-03-21 00:00:00-04:00,103.0852685350013,103.29426459246687,101.29386290964781,101.72180938720703,1474900,0.0,0.0
2025-03-24 00:00:00-04:00,102.75685036896512,103.1350326538086,101.96066834587367,103.1350326538086,1684100,0.0,0.0
2025-03-25 00:00:00-04:00,103.51321512457623,103.59282724682502,101.67205286999794,102.44832611083984,900200,0.0,0.0
2025-03-26 00:00:00-04:00,102.94594477848983,104.18997443757655,102.0502419053565,102.8265151977539,976700,0.0,0.0
2025-03-27 00:00:00-04:00,102.01042764329448,102.69713441522393,101.23415438439378,102.2691879272461,841400,0.0,0.0
2025-03-28 00:00:00-04:00,101.73176909846858,102.36871166698117,101.03510794400181,101.67205810546875,1457400,0.0,0.0
2025-03-31 00:00:00-04:00,100.37826617727829,102.59761084670649,99.57213738442238,101.6820068359375,2175400,0.0,0.0
2025-04-01 00:00:00-04:00,102.10994894476406,102.33885373407102,100.51759256139225,101.85118865966797,1508000,0.0,0.0
2025-04-02 00:00:00-04:00,100.76639987758917,104.24968283632064,100.76639987758917,103.46345520019531,1128100,0.0,0.0
2025-04-03 00:00:00-04:00,99.30341777623293,100.99530259142492,98.17881774902344,98.17881774902344,2466900,0.0,0.0
2025-04-04 00:00:00-04:00,94.81495991240143,95.80023685640182,88.72419564089397,88.98295593261719,4195400,0.0,0.0
2025-04-07 00:00:00-04:00,86.3058036126971,91.78948852484075,85.16129479754834,88.99290466308594,3489000,0.0,0.0
2025-04-08 00:00:00-04:00,91.42124738786103,94.16806685673568,87.51997240438659,88.54505157470703,2495700,0.0,0.0
2025-04-09 00:00:00-04:00,87.59958712581464,96.13860833240464,86.96264456239552,94.8647232055664,3941200,0.0,0.0
2025-04-10 00:00:00-04:00,93.59083895837065,94.0486409555713,87.98773218305257,89.93836975097656,3263600,0.0,0.0
2025-04-11 00:00:00-04:00,89.70945688523354,92.27713565818684,88.98294789156263,91.5406723022461,2218500,0.0,0.0
2025-04-14 00:00:00-04:00,93.25245954014007,95.75047320372416,92.5558059732223,95.29267120361328,2531600,0.0,0.0
2025-04-15 00:00:00-04:00,95.51161600633743,97.56177431922441,95.4817605113659,96.2580337524414,1472100,0.0,0.0
2025-04-16 00:00:00-04:00,96.0490422394167,96.56655522696943,93.79983453203772,94.67562866210938,3011600,0.0,0.0
2025-04-17 00:00:00-04:00,94.53629650078368,98.38781492732812,94.19792408967882,96.88502502441406,2687500,0.0,0.0
2025-04-21 00:00:00-04:00,96.13861339026323,96.82532021221483,92.83447082133756,94.04864501953125,1172500,0.0,0.0
2025-04-22 00:00:00-04:00,95.75046976585753,96.70588359173588,94.58605987740772,96.53669738769531,1867000,0.0,0.0
2025-04-23 00:00:00-04:00,99.52236938476562,101.08487028038829,98.2683854044904,99.52236938476562,2396800,0.0,0.0
2025-04-24 00:00:00-04:00,98.76600099861197,101.74172542304295,98.56695928947245,101.6820068359375,1326700,0.0,0.0
2025-04-25 00:00:00-04:00,101.62229148780641,102.97579631223718,101.37348556556478,102.80661010742188,993200,0.0,0.0
2025-04-28 00:00:00-04:00,103.31416678219222,104.03072903966765,102.57770339221092,103.52316284179688,2443100,0.0,0.0
2025-04-29 00:00:00-04:00,103.09521482671377,105.30461255675539,103.09521482671377,105.23494720458984,1276800,0.0,0.0
2025-04-30 00:00:00-04:00,107.61352936743005,107.97181048495904,103.03550214594766,105.49370574951172,2416400,0.0,0.0
2025-05-01 00:00:00-04:00,105.49371441351074,106.39937164413165,104.76719775636681,105.38423919677734,1850700,0.0,0.0
2025-05-02 00:00:00-04:00,106.14060671432641,107.30501659458669,105.4837554426181,106.24012756347656,1673500,0.0,0.0
2025-05-05 00:00:00-04:00,106.1605072071077,107.8523920042789,105.5036635323125,107.11592102050781,756300,0.0,0.0
2025-05-06 00:00:00-04:00,106.46903433272963,108.27038679263853,106.0112247507968,107.20549774169922,1152100,0.0,0.0
2025-05-07 00:00:00-04:00,107.70310752059466,108.47938077364348,106.75764047184092,107.42444610595703,1515000,0.0,0.0
2025-05-08 00:00:00-04:00,108.52914515667298,108.52914515667298,106.98654541811389,107.92205810546875,1314000,0.0,0.0
2025-05-09 00:00:00-04:00,109.0068515174804,109.06656251021234,107.57372694827926,109.04666137695312,1865400,0.0,0.0
2025-05-12 00:00:00-04:00,111.17643250370344,111.46504827199074,109.63384040928301,110.80819702148438,1472000,0.0,0.0
2025-05-13 00:00:00-04:00,111.34562277344988,112.55979687997818,110.03192781734388,111.55461883544922,1637800,0.0,0.0
2025-05-14 00:00:00-04:00,111.73419926148112,112.4824193458214,111.28527025539228,112.4524917602539,1362200,0.27,0.0
2025-05-15 00:00:00-04:00,111.72421802768979,114.05866858946808,111.72421802768979,113.32041931152344,1289100,0.0,0.0
2025-05-16 00:00:00-04:00,112.7318250608911,113.51995112290147,112.11329372314812,112.8016586303711,1696300,0.0,0.0
2025-05-19 00:00:00-04:00,112.73182647481073,113.6995256720909,111.51472058178983,113.53990173339844,1177900,0.0,0.0
2025-05-20 00:00:00-04:00,112.92137824032027,114.14845492366352,112.6320655592886,112.9113998413086,1180900,0.0,0.0
2025-05-21 00:00:00-04:00,112.38265832172803,113.37030670305266,111.38503154143979,112.09334564208984,1201900,0.0,0.0
2025-05-22 00:00:00-04:00,111.58455394246906,112.37268001288342,111.12564653652304,111.82398223876953,931200,0.0,0.0
2025-05-23 00:00:00-04:00,110.02825921325646,112.67197172014319,109.89857047105544,112.46247100830078,1119900,0.0,0.0
2025-05-27 00:00:00-04:00,112.99121471734746,114.1185302734375,112.36270495534673,114.1185302734375,1102900,0.0,0.0
2025-05-28 00:00:00-04:00,113.72945505321765,114.27815283702486,113.1608080824031,113.29049682617188,685700,0.0,0.0
2025-05-29 00:00:00-04:00,113.94893032412602,114.89667270642745,113.34037738853014,114.50759887695312,953900,0.0,0.0
2025-05-30 00:00:00-04:00,114.13848571313474,115.70475948292281,113.729455072176,115.45535278320312,3140200,0.0,0.0
2025-06-02 00:00:00-04:00,114.85676972755161,115.57506223500148,113.7394325926637,115.53515625,1331700,0.0,0.0
2025-06-03 00:00:00-04:00,115.44536930658172,115.76460956373069,114.32802460091631,115.3954849243164,1503500,0.0,0.0
2025-06-04 00:00:00-04:00,115.60499113346255,116.00404337671965,114.20831969899542,114.37791442871094,1237000,0.0,0.0
2025-06-05 00:00:00-04:00,114.37790976301778,115.82446552311745,114.37790976301778,115.58503723144531,792200,0.0,0.0
2025-06-06 00:00:00-04:00,116.28337256829717,117.1313614022944,115.67481963653563,116.57268524169922,1009500,0.0,0.0
2025-06-09 00:00:00-04:00,117.15131090221048,117.59026911286327,115.55510960613877,115.67481994628906,868900,0.0,0.0
2025-06-10 00:00:00-04:00,115.62494340369729,116.33325749237741,114.39785913571264,115.04631805419922,865800,0.0,0.0
2025-06-11 00:00:00-04:00,115.72470393591934,117.78979102066913,115.72470393591934,116.84204864501953,2289600,0.0,0.0
2025-06-12 00:00:00-04:00,115.87435230836422,116.5327820269371,115.48527847209655,115.97411346435547,1082000,0.0,0.0
2025-06-13 00:00:00-04:00,114.56745955174398,116.3232848737885,114.49762597928537,115.5650863647461,1268100,0.0,0.0
2025-06-16 00:00:00-04:00,115.9142558895496,116.22351775009645,115.26579697211976,115.58503723144531,865100,0.0,0.0
2025-06-17 00:00:00-04:00,115.15606281043377,116.14371121969508,114.74703216552734,114.74703216552734,916300,0.0,0.0
2025-06-18 00:00:00-04:00,115.02637157295125,115.89430200632114,114.40784022501553,114.6273193359375,1149600,0.0,0.0
2025-06-20 00:00:00-04:00,115.31567646627083,115.63492434442263,114.63729755906327,115.07624816894531,1526300,0.0,0.0
2025-06-23 00:00:00-04:00,114.38789264499742,114.90665523250024,112.69192251668863,114.82684326171875,849600,0.0,0.0
2025-06-24 00:00:00-04:00,115.95416692013119,116.22352280857467,115.33563556082856,115.73468780517578,1073000,0.0,0.0
2025-06-25 00:00:00-04:00,115.65487551810286,115.72470908982622,114.27815327071878,114.37791442871094,664200,0.0,0.0
2025-06-26 00:00:00-04:00,115.10617731456482,116.06389812813379,114.67719748659542,115.45535278320312,665100,0.0,0.0
2025-06-27 00:00:00-04:00,115.6947788138583,117.71995995804222,115.44537211903194,116.96176147460938,1112700,0.0,0.0
2025-06-30 00:00:00-04:00,117.4007223451333,117.71996261727097,116.44300152872029,116.72233581542969,1542700,0.0,0.0
2025-07-01 00:00:00-04:00,116.64251840821653,117.0914550148946,114.49761936196738,115.30570220947266,1246400,0.0,0.0
2025-07-02 00:00:00-04:00,115.17600689697348,116.00403893807359,114.13848176000756,114.77696228027344,1303600,0.0,0.0
2025-07-03 00:00:00-04:00,117.141335107342,117.141335107342,114.75700770336496,115.6149673461914,912200,0.0,0.0
2025-07-07 00:00:00-04:00,115.9741117205218,117.49050105813731,115.3954863686694,116.13373565673828,1380800,0.0,0.0
2025-07-08 00:00:00-04:00,116.2933515720522,116.81211414035212,114.17838009236259,114.86674499511719,894200,0.0,0.0
2025-07-09 00:00:00-04:00,114.81686015443414,115.1261296257086,113.58978350196135,113.77933502197266,1038500,0.0,0.0
2025-07-10 00:00:00-04:00,113.81923904390457,115.18599051300107,113.78931145742536,114.47767639160156,1435500,0.0,0.0
2025-07-11 00:00:00-04:00,113.94893125648272,114.5874117824488,113.52992983843403,114.24821472167969,837900,0.0,0.0
2025-07-14 00:00:00-04:00,114.24821192991111,115.37553502734166,113.79928293744157,115.0263671875,1400900,0.0,0.0
2025-07-15 00:00:00-04:00,115.60499031921873,115.79454184597067,114.16841290941532,114.27815246582031,879800,0.0,0.0
2025-07-16 00:00:00-04:00,114.3579534030336,114.98646313659907,113.54987815849309,114.3280258178711,969000,0.0,0.0
2025-07-17 00:00:00-04:00,113.729452425363,114.24821499973993,112.5821801110951,113.5299301147461,1436700,0.0,0.0
2025-07-18 00:00:00-04:00,112.90142098905409,113.60973509027218,111.28527047491555,111.82398223876953,1133300,0.0,0.0
2025-07-21 00:00:00-04:00,112.26293971221442,112.7018979285892,111.34512490642011,111.54464721679688,935300,0.0,0.0
2025-07-22 00:00:00-04:00,111.40497914337377,112.15319921794672,110.61685308480233,111.80403137207031,1065600,0.0,0.0
2025-07-23 00:00:00-04:00,111.8938239356709,113.26056776083264,111.32516936099454,112.73182678222656,1271100,0.0,0.0
2025-07-24 00:00:00-04:00,112.81163913179815,113.27054654140375,111.7242219738703,111.74417877197266,953500,0.0,0.0
2025-07-25 00:00:00-04:00,112.02351213780713,112.14323009157592,111.55462633298976,111.91377258300781,614800,0.0,0.0
2025-07-28 00:00:00-04:00,111.4349110366323,111.6543901514649,110.86626406242445,111.58455657958984,753800,0.0,0.0
2025-07-29 00:00:00-04:00,112.45248838078108,113.50997029925648,112.31282124480462,112.41258239746094,1514100,0.0,0.0
2025-07-30 00:00:00-04:00,112.24299419910933,112.78171358830338,107.00545346178173,108.79120635986328,2894400,0.0,0.0
2025-07-31 00:00:00-04:00,109.30996967236933,109.30996967236933,106.79595345081893,106.99547576904297,3087000,0.0,0.0
2025-08-01 00:00:00-04:00,106.53656373286671,108.64155682748164,105.39926982342307,108.1128158569336,1952500,0.0,0.0
2025-08-04 00:00:00-04:00,108.82112959018454,109.53942208035683,108.4420265474335,109.1004638671875,1852700,0.0,0.0
2025-08-05 00:00:00-04:00,109.17029788613104,109.82872759730903,107.24487791310013,107.84345245361328,1147100,0.0,0.0
2025-08-06 00:00:00-04:00,108.80117213217463,108.88098409977341,107.74369020099925,108.55176544189453,1382100,0.0,0.0
2025-08-07 00:00:00-04:00,109.35984733413885,109.45960848711756,108.44202493738558,108.90093994140625,1267600,0.0,0.0
2025-08-08 00:00:00-04:00,109.44962970739815,110.4871624395986,108.95081633295301,109.9783706665039,1478000,0.0,0.0
2025-08-11 00:00:00-04:00,109.86863446637095,110.80640607454335,109.60925698387551,110.10807037353516,1142200,0.0,0.0
2025-08-12 00:00:00-04:00,110.67671444342922,113.629688719755,110.40735095772487,113.49999237060547,1182400,0.0,0.0
2025-08-13 00:00:00-04:00,113.81999969482422,114.0999984741211,112.36000061035156,113.76000213623047,1662500,0.27,0.0
2025-08-14 00:00:00-04:00,113.38999938964844,113.7300033569336,112.05000305175781,112.73999786376953,1232800,0.0,0.0
2025-08-15 00:00:00-04:00,112.69999694824219,113.08999633789062,112.0999984741211,113.08000183105469,1223800,0.0,0.0
2025-08-18 00:00:00-04:00,113.30000305175781,114.68000030517578,112.93000030517578,114.52999877929688,1751500,0.0,0.0
2025-08-19 00:00:00-04:00,114.36000061035156,115.37999725341797,114.20999908447266,115.19000244140625,1493900,0.0,0.0
2025-08-20 00:00:00-04:00,115.0,115.87999725341797,114.30999755859375,115.7300033569336,1614500,0.0,0.0
2025-08-21 00:00:00-04:00,115.58000183105469,118.16999816894531,115.02999877929688,118.04000091552734,1948200,0.0,0.0
2025-08-22 00:00:00-04:00,118.87000274658203,120.4800033569336,118.73999786376953,119.44000244140625,2276600,0.0,0.0
2025-08-25 00:00:00-04:00,119.33999633789062,120.55000305175781,119.0199966430664,120.5,1893600,0.0,0.0
2025-08-26 00:00:00-04:00,120.08999633789062,123.76000213623047,119.79000091552734,123.69000244140625,4057200,0.0,0.0
2025-08-27 00:00:00-04:00,122.33000183105469,123.79000091552734,121.5,122.93000030517578,2117200,0.0,0.0
2025-08-28 00:00:00-04:00,123.45999908447266,124.2300033569336,122.62999725341797,123.80000305175781,2266100,0.0,0.0
2025-08-29 00:00:00-04:00,123.79000091552734,124.4800033569336,123.23999786376953,123.5,1753000,0.0,0.0
2025-09-02 00:00:00-04:00,122.56999969482422,124.7300033569336,121.63999938964844,124.41999816894531,3100500,0.0,0.0
2025-09-03 00:00:00-04:00,124.44000244140625,125.08000183105469,123.48999786376953,124.27999877929688,1941300,0.0,0.0
